GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area Name,Total mid-March employees,Total annual payroll,Total number of establishments
"G1200270","1998","Florida","12","Desoto","027","De Soto, FL",4786,101848000,397
"G1200290","1998","Florida","12","Dixie","029","Dixie, FL",1341,23122000,183
"G1200310","1998","Florida","12","Duval","031","Duval, FL",381829,10723590000,20774
"G1200330","1998","Florida","12","Escambia","033","Escambia, FL",107234,2488958000,6728
"G1200350","1998","Florida","12","Flagler","035","Flagler, FL",9356,183569000,955
"G1200370","1998","Florida","12","Franklin","037","Franklin, FL",1910,30774000,287
"G1200390","1998","Florida","12","Gadsden","039","Gadsden, FL",9075,226108000,594
"G1200410","1998","Florida","12","Gilchrist","041","Gilchrist, FL",1057,17370000,179
"G1200430","1998","Florida","12","Glades","043","Glades, FL",1409,29681000,153
"G1200450","1998","Florida","12","Gulf","045","Gulf, FL",2408,56352000,265
"G1200470","1998","Florida","12","Hamilton","047","Hamilton, FL",2515,79820000,181
"G1200490","1998","Florida","12","Hardee","049","Hardee, FL",3229,68916000,357
"G1200510","1998","Florida","12","Hendry","051","Hendry, FL",4972,99976000,489
"G1200530","1998","Florida","12","Hernando","053","Hernando, FL",23665,476942000,2258
"G1200550","1998","Florida","12","Highlands","055","Highlands, FL",29231,509088000,1749
"G1200570","1998","Florida","12","Hillsborough","057","Hillsborough, FL",493710,14010997000,26125
"G1200590","1998","Florida","12","Holmes","059","Holmes, FL",2257,33757000,256
"G1200610","1998","Florida","12","Indian River","061","Indian River, FL",37569,818514000,3474
"G1200630","1998","Florida","12","Jackson","063","Jackson, FL",8776,148134000,802
"G1200650","1998","Florida","12","Jefferson","065","Jefferson, FL",1685,30622000,238
"G1200670","1998","Florida","12","Lafayette","067","Lafayette, FL",747,14525000,98
"G1200690","1998","Florida","12","Lake","069","Lake, FL",47696,1020569000,4354
"G1200710","1998","Florida","12","Lee","071","Lee, FL",134701,3144001000,11616
"G1200730","1998","Florida","12","Leon","073","Leon, FL",85703,2031912000,6269
"G1200750","1998","Florida","12","Levy","075","Levy, FL",5704,95846000,623
"G1200770","1998","Florida","12","Liberty","077","Liberty, FL",778,14916000,88
"G1200790","1998","Florida","12","Madison","079","Madison, FL",3424,58839000,308
"G1200810","1998","Florida","12","Manatee","081","Manatee, FL",106633,2308845000,5441
"G1200830","1998","Florida","12","Marion","083","Marion, FL",69245,1478001000,5383
"G1200850","1998","Florida","12","Martin","085","Martin, FL",44730,1109344000,4181
"G1200870","1998","Florida","12","Monroe","087","Monroe, FL",32132,632920000,3762
"G1200890","1998","Florida","12","Nassau","089","Nassau, FL",12551,316043000,1138
"G1200910","1998","Florida","12","Okaloosa","091","Okaloosa, FL",55450,1153301000,4779
"G1200930","1998","Florida","12","Okeechobee","093","Okeechobee, FL",6403,120508000,685
"G1200950","1998","Florida","12","Orange","095","Orange, FL",528249,14382922000,25218
"G1200970","1998","Florida","12","Osceola","097","Osceola, FL",47905,929081000,3191
"G1200990","1998","Florida","12","Palm Beach","099","Palm Beach, FL",414845,12128879000,35287
"G1201010","1998","Florida","12","Pasco","101","Pasco, FL",63316,1302506000,6068
"G1201030","1998","Florida","12","Pinellas","103","Pinellas, FL",396192,10341603000,26243
"G1201050","1998","Florida","12","Polk","105","Polk, FL",151889,3845263000,9625
"G1201070","1998","Florida","12","Putnam","107","Putnam, FL",12991,288978000,1228
"G1201090","1998","Florida","12","St Johns","109","St. Johns, FL",35718,779483000,3211
"G1201110","1998","Florida","12","St Lucie","111","St. Lucie, FL",40612,892522000,3752
"G1201130","1998","Florida","12","Santa Rosa","113","Santa Rosa, FL",18733,359064000,1901
"G1201150","1998","Florida","12","Sarasota","115","Sarasota, FL",132105,3238701000,10839
"G1201170","1998","Florida","12","Seminole","117","Seminole, FL",122055,3225063000,10272
"G1201190","1998","Florida","12","Sumter","119","Sumter, FL",5051,92302000,514
"G1201210","1998","Florida","12","Suwannee","121","Suwannee, FL",7098,129453000,614
"G1201230","1998","Florida","12","Taylor","123","Taylor, FL",4836,122148000,404
"G1201250","1998","Florida","12","Union","125","Union, FL",1480,35594000,117
"G1201270","1998","Florida","12","Volusia","127","Volusia, FL",125059,2560876000,10713
"G1201290","1998","Florida","12","Wakulla","129","Wakulla, FL",2362,47040000,318
"G1201310","1998","Florida","12","Walton","131","Walton, FL",9208,163868000,884
"G1201330","1998","Florida","12","Washington","133","Washington, FL",3886,72129000,335
"G1209990","1998","Florida","12","Remainder of Florida","999","Florida Statewide No Fixed Loc",3431,82305000,36
"G1300010","1998","Georgia","13","Appling","001","Appling, GA",5724,192677000,393
"G1300030","1998","Georgia","13","Atkinson","003","Atkinson, GA",1627,32767000,87
"G1300050","1998","Georgia","13","Bacon","005","Bacon, GA",2870,60724000,198
"G1300070","1998","Georgia","13","Baker","007","Baker, GA",232,5090000,21
"G1300090","1998","Georgia","13","Baldwin","009","Baldwin, GA",14982,329309000,824
"G1300110","1998","Georgia","13","Banks","011","Banks, GA",2782,49938000,210
"G1300130","1998","Georgia","13","Barrow","013","Barrow, GA",8958,207358000,770
"G1300150","1998","Georgia","13","Bartow","015","Bartow, GA",24318,628540000,1514
"G1300170","1998","Georgia","13","Ben Hill","017","Ben Hill, GA",6927,155703000,380
"G1300190","1998","Georgia","13","Berrien","019","Berrien, GA",4003,89144000,280
"G1300210","1998","Georgia","13","Bibb","021","Bibb, GA",84294,2287851000,4635
"G1300230","1998","Georgia","13","Bleckley","023","Bleckley, GA",3070,62151000,208
"G1300250","1998","Georgia","13","Brantley","025","Brantley, GA",1166,23396000,170
"G1300270","1998","Georgia","13","Brooks","027","Brooks, GA",2378,45244000,203
"G1300290","1998","Georgia","13","Bryan","029","Bryan, GA",2717,51387000,361
"G1300310","1998","Georgia","13","Bulloch","031","Bulloch, GA",15335,304947000,1188
"G1300330","1998","Georgia","13","Burke","033","Burke, GA",4486,130389000,320
"G1300350","1998","Georgia","13","Butts","035","Butts, GA",3915,84270000,321
"G1300370","1998","Georgia","13","Calhoun","037","Calhoun, GA",941,13130000,101
"G1300390","1998","Georgia","13","Camden","039","Camden, GA",7849,164773000,677
"G1300430","1998","Georgia","13","Candler","043","Candler, GA",2005,39590000,197
"G1300450","1998","Georgia","13","Carroll","045","Carroll, GA",26389,649982000,1739
"G1300470","1998","Georgia","13","Catoosa","047","Catoosa, GA",10393,226362000,739
"G1300490","1998","Georgia","13","Charlton","049","Charlton, GA",1239,24739000,175
"G1300510","1998","Georgia","13","Chatham","051","Chatham, GA",104569,2815354000,6575
"G1300530","1998","Georgia","13","Chattahoochee","053","Chattahoochee, GA",1404,39406000,60
"G1300550","1998","Georgia","13","Chattooga","055","Chattooga, GA",6088,130056000,322
"G1300570","1998","Georgia","13","Cherokee","057","Cherokee, GA",24992,582636000,2839
"G1300590","1998","Georgia","13","Clarke","059","Clarke, GA",40179,925806000,2529
"G1300610","1998","Georgia","13","Clay","061","Clay, GA",434,7048000,50
"G1300630","1998","Georgia","13","Clayton","063","Clayton, GA",83840,2228245000,4344
"G1300650","1998","Georgia","13","Clinch","065","Clinch, GA",2607,44438000,148
"G1300670","1998","Georgia","13","Cobb","067","Cobb, GA",275497,9448349000,17181
"G1300690","1998","Georgia","13","Coffee","069","Coffee, GA",14798,322608000,828
"G1300710","1998","Georgia","13","Colquitt","071","Colquitt, GA",11501,231972000,908
"G1300730","1998","Georgia","13","Columbia","073","Columbia, GA",25338,601787000,1810
"G1300750","1998","Georgia","13","Cook","075","Cook, GA",4126,90432000,329
"G1300770","1998","Georgia","13","Coweta","077","Coweta, GA",21784,513411000,1527
"G1300790","1998","Georgia","13","Crawford","079","Crawford, GA",531,8937000,78
"G1300810","1998","Georgia","13","Crisp","081","Crisp, GA",7417,148349000,556
"G1300830","1998","Georgia","13","Dade","083","Dade, GA",2404,46093000,212
"G1300850","1998","Georgia","13","Dawson","085","Dawson, GA",2989,64218000,400
"G1300870","1998","Georgia","13","Decatur","087","Decatur, GA",9459,203982000,616
"G1300890","1998","Georgia","13","DeKalb","089","De Kalb, GA",314225,10349978000,17013
"G1300910","1998","Georgia","13","Dodge","091","Dodge, GA",4034,71390000,374
"G1300930","1998","Georgia","13","Dooly","093","Dooly, GA",2753,53445000,191
"G1300950","1998","Georgia","13","Dougherty","095","Dougherty, GA",45671,1146702000,2632
"G1300970","1998","Georgia","13","Douglas","097","Douglas, GA",24789,557897000,1911
"G1300990","1998","Georgia","13","Early","099","Early, GA",2969,83127000,247
"G1301010","1998","Georgia","13","Echols","101","Echols, GA",12,317000,12
"G1301030","1998","Georgia","13","Effingham","103","Effingham, GA",4794,134977000,471
"G1301050","1998","Georgia","13","Elbert","105","Elbert, GA",5848,117135000,536
"G1301070","1998","Georgia","13","Emanuel","107","Emanuel, GA",5401,93040000,424
"G1301090","1998","Georgia","13","Evans","109","Evans, GA",3507,71307000,224
"G1301110","1998","Georgia","13","Fannin","111","Fannin, GA",3844,69453000,417
"G1301130","1998","Georgia","13","Fayette","113","Fayette, GA",26498,676694000,2223
"G1301150","1998","Georgia","13","Floyd","115","Floyd, GA",37430,876095000,1993
"G1301170","1998","Georgia","13","Forsyth","117","Forsyth, GA",26936,735322000,2190
"G1301190","1998","Georgia","13","Franklin","119","Franklin, GA",6313,123572000,443
"G1301210","1998","Georgia","13","Fulton","121","Fulton, GA",678327,26476880000,29887
"G1301230","1998","Georgia","13","Gilmer","123","Gilmer, GA",5758,114145000,426
"G1301250","1998","Georgia","13","Glascock","125","Glascock, GA",200,2988000,25
"G1301270","1998","Georgia","13","Glynn","127","Glynn, GA",29800,654052000,2392
"G1301290","1998","Georgia","13","Gordon","129","Gordon, GA",19580,442639000,907
"G1301310","1998","Georgia","13","Grady","131","Grady, GA",4078,78844000,418
"G1301330","1998","Georgia","13","Greene","133","Greene, GA",3873,83490000,318
"G1301350","1998","Georgia","13","Gwinnett","135","Gwinnett, GA",251369,8355265000,16423
"G1301370","1998","Georgia","13","Habersham","137","Habersham, GA",11724,265148000,776
"G1301390","1998","Georgia","13","Hall","139","Hall, GA",51461,1352177000,3209
"G1301410","1998","Georgia","13","Hancock","141","Hancock, GA",881,13207000,91
"G1301430","1998","Georgia","13","Haralson","143","Haralson, GA",5481,110242000,423
"G1301450","1998","Georgia","13","Harris","145","Harris, GA",3996,73172000,413
"G1301470","1998","Georgia","13","Hart","147","Hart, GA",5446,129213000,375
"G1301490","1998","Georgia","13","Heard","149","Heard, GA",1136,20584000,106
"G1301510","1998","Georgia","13","Henry","151","Henry, GA",23373,534762000,1978
"G1301530","1998","Georgia","13","Houston","153","Houston, GA",24998,532106000,1963
"G1301550","1998","Georgia","13","Irwin","155","Irwin, GA",2065,34421000,142
"G1301570","1998","Georgia","13","Jackson","157","Jackson, GA",13412,314477000,883
"G1301590","1998","Georgia","13","Jasper","159","Jasper, GA",1592,38593000,158
"G1301610","1998","Georgia","13","Jeff Davis","161","Jeff Davis, GA",5115,99881000,309
"G1301630","1998","Georgia","13","Jefferson","163","Jefferson, GA",4974,117363000,351
"G1301650","1998","Georgia","13","Jenkins","165","Jenkins, GA",2459,44058000,148
"G1301670","1998","Georgia","13","Johnson","167","Johnson, GA",1411,27017000,129
"G1301690","1998","Georgia","13","Jones","169","Jones, GA",1845,39019000,245
"G1301710","1998","Georgia","13","Lamar","171","Lamar, GA",3303,60870000,225
"G1301730","1998","Georgia","13","Lanier","173","Lanier, GA",745,14410000,104
"G1301750","1998","Georgia","13","Laurens","175","Laurens, GA",17544,400919000,1045
"G1301770","1998","Georgia","13","Lee","177","Lee, GA",1768,33610000,195
"G1301790","1998","Georgia","13","Liberty","179","Liberty, GA",8370,164102000,712
"G1301810","1998","Georgia","13","Lincoln","181","Lincoln, GA",1514,25158000,151
"G1301830","1998","Georgia","13","Long","183","Long, GA",225,2764000,52
"G1301850","1998","Georgia","13","Lowndes","185","Lowndes, GA",33989,711370000,2360
"G1301870","1998","Georgia","13","Lumpkin","187","Lumpkin, GA",3658,78104000,353
"G1301890","1998","Georgia","13","McDuffie","189","McDuffie, GA",6836,146909000,460
"G1301910","1998","Georgia","13","McIntosh","191","McIntosh, GA",1966,29661000,240
"G1301930","1998","Georgia","13","Macon","193","Macon, GA",2692,71566000,232
"G1301950","1998","Georgia","13","Madison","195","Madison, GA",6964,158445000,528
"G1301970","1998","Georgia","13","Marion","197","Marion, GA",2116,35830000,80
"G1301990","1998","Georgia","13","Meriwether","199","Meriwether, GA",4895,106805000,337
"G1302010","1998","Georgia","13","Miller","201","Miller, GA",1009,16059000,142
"G1302050","1998","Georgia","13","Mitchell","205","Mitchell, GA",3631,63187000,416
"G1302070","1998","Georgia","13","Monroe","207","Monroe, GA",3293,75465000,367
"G1302090","1998","Georgia","13","Montgomery","209","Montgomery, GA",1214,24014000,112
"G1302110","1998","Georgia","13","Morgan","211","Morgan, GA",5579,128470000,376
"G1302130","1998","Georgia","13","Murray","213","Murray, GA",8836,205912000,479
"G1302150","1998","Georgia","13","Muscogee","215","Muscogee, GA",84737,2137175000,4328
"G1302170","1998","Georgia","13","Newton","217","Newton, GA",13521,324410000,1101
"G1302190","1998","Georgia","13","Oconee","219","Oconee, GA",4331,96698000,494
"G1302210","1998","Georgia","13","Oglethorpe","221","Oglethorpe, GA",848,14135000,154
"G1302230","1998","Georgia","13","Paulding","223","Paulding, GA",7989,168043000,869
"G1302250","1998","Georgia","13","Peach","225","Peach, GA",6263,142145000,448
"G1302270","1998","Georgia","13","Pickens","227","Pickens, GA",4692,106300000,442
"G1302290","1998","Georgia","13","Pierce","229","Pierce, GA",2445,46227000,317
"G1302310","1998","Georgia","13","Pike","231","Pike, GA",1149,24358000,171
"G1302330","1998","Georgia","13","Polk","233","Polk, GA",7674,163239000,595
"G1302350","1998","Georgia","13","Pulaski","235","Pulaski, GA",2518,51948000,222
"G1302370","1998","Georgia","13","Putnam","237","Putnam, GA",4375,112250000,314
"G1302390","1998","Georgia","13","Quitman","239","Quitman, GA",212,4025000,39
"G1302410","1998","Georgia","13","Rabun","241","Rabun, GA",4921,100007000,466
"G1302430","1998","Georgia","13","Randolph","243","Randolph, GA",1606,29654000,170
"G1302450","1998","Georgia","13","Richmond","245","Richmond, GA",79530,2037121000,4513
"G1302470","1998","Georgia","13","Rockdale","247","Rockdale, GA",29133,799191000,1903
"G1302490","1998","Georgia","13","Schley","249","Schley, GA",1003,21917000,71
"G1302510","1998","Georgia","13","Screven","251","Screven, GA",2863,61050000,236
"G1302530","1998","Georgia","13","Seminole","253","Seminole, GA",1424,25505000,192
"G1302550","1998","Georgia","13","Spalding","255","Spalding, GA",18880,420850000,1187
"G1302570","1998","Georgia","13","Stephens","257","Stephens, GA",9749,197753000,570
"G1302590","1998","Georgia","13","Stewart","259","Stewart, GA",913,18717000,93
"G1302610","1998","Georgia","13","Sumter","261","Sumter, GA",11997,257121000,701
"G1302630","1998","Georgia","13","Talbot","263","Talbot, GA",446,10016000,67
"G1302650","1998","Georgia","13","Taliaferro","265","Taliaferro, GA",96,1551000,25
"G1302670","1998","Georgia","13","Tattnall","267","Tattnall, GA",3284,52305000,306
"G1302690","1998","Georgia","13","Taylor","269","Taylor, GA",1112,25133000,143
"G1302710","1998","Georgia","13","Telfair","271","Telfair, GA",3935,66463000,239
"G1302730","1998","Georgia","13","Terrell","273","Terrell, GA",2013,35828000,188
"G1302750","1998","Georgia","13","Thomas","275","Thomas, GA",18085,381006000,1107
"G1302770","1998","Georgia","13","Tift","277","Tift, GA",17387,384474000,1107
"G1302790","1998","Georgia","13","Toombs","279","Toombs, GA",9956,196024000,706
"G1302810","1998","Georgia","13","Towns","281","Towns, GA",1966,37332000,243
"G1302830","1998","Georgia","13","Treutlen","283","Treutlen, GA",812,11179000,99
"G1302850","1998","Georgia","13","Troup","285","Troup, GA",28425,751789000,1400
"G1302870","1998","Georgia","13","Turner","287","Turner, GA",1860,32700000,189
