GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
"G2901350","2002","Missouri","29","Moniteau","135","Moniteau, MO",2866,58852000,347
"G2901370","2002","Missouri","29","Monroe","137","Monroe, MO",2333,43757000,214
"G2901390","2002","Missouri","29","Montgomery","139","Montgomery, MO",2538,56038000,324
"G2901410","2002","Missouri","29","Morgan","141","Morgan, MO",2962,60027000,492
"G2901430","2002","Missouri","29","New Madrid","143","New Madrid, MO",4916,131788000,335
"G2901450","2002","Missouri","29","Newton","145","Newton, MO",15443,379091000,1034
"G2901470","2002","Missouri","29","Nodaway","147","Nodaway, MO",7378,159698000,522
"G2901490","2002","Missouri","29","Oregon","149","Oregon, MO",1637,28352000,222
"G2901510","2002","Missouri","29","Osage","151","Osage, MO",2646,62646000,280
"G2901530","2002","Missouri","29","Ozark","153","Ozark, MO",986,15089000,164
"G2901550","2002","Missouri","29","Pemiscot","155","Pemiscot, MO",4420,89061000,358
"G2901570","2002","Missouri","29","Perry","157","Perry, MO",7835,192840000,489
"G2901590","2002","Missouri","29","Pettis","159","Pettis, MO",16702,393741000,1069
"G2901610","2002","Missouri","29","Phelps","161","Phelps, MO",13484,290177000,1137
"G2901630","2002","Missouri","29","Pike","163","Pike, MO",4115,96786000,415
"G2901650","2002","Missouri","29","Platte","165","Platte, MO",37436,1074573000,1956
"G2901670","2002","Missouri","29","Polk","167","Polk, MO",7201,139554000,638
"G2901690","2002","Missouri","29","Pulaski","169","Pulaski, MO",6826,135003000,713
"G2901710","2002","Missouri","29","Putnam","171","Putnam, MO",646,10371000,105
"G2901730","2002","Missouri","29","Ralls","173","Ralls, MO",1815,53211000,153
"G2901750","2002","Missouri","29","Randolph","175","Randolph, MO",7808,180664000,611
"G2901770","2002","Missouri","29","Ray","177","Ray, MO",3610,73614000,423
"G2901790","2002","Missouri","29","Reynolds","179","Reynolds, MO",1424,32650000,201
"G2901810","2002","Missouri","29","Ripley","181","Ripley, MO",2412,40254000,280
"G2901830","2002","Missouri","29","St Charles","183","St. Charles, MO",100342,3049896000,6687
"G2901850","2002","Missouri","29","St Clair","185","St. Clair, MO",1433,23068000,179
"G2901860","2002","Missouri","29","Ste Genevieve","186","Ste. Genevieve, MO",4796,121884000,402
"G2901870","2002","Missouri","29","St Francois","187","St. Francois, MO",17495,377741000,1339
"G2901890","2002","Missouri","29","St Louis","189","St. Louis, MO",570586,20999443000,29974
"G2901950","2002","Missouri","29","Saline","195","Saline, MO",6618,140641000,574
"G2901970","2002","Missouri","29","Schuyler","197","Schuyler, MO",0,0,94
"G2901990","2002","Missouri","29","Scotland","199","Scotland, MO",706,11501000,147
"G2902010","2002","Missouri","29","Scott","201","Scott, MO",14455,330170000,1198
"G2902030","2002","Missouri","29","Shannon","203","Shannon, MO",1099,17059000,152
"G2902050","2002","Missouri","29","Shelby","205","Shelby, MO",1290,25239000,194
"G2902070","2002","Missouri","29","Stoddard","207","Stoddard, MO",8397,179892000,736
"G2902090","2002","Missouri","29","Stone","209","Stone, MO",5195,110615000,662
"G2902110","2002","Missouri","29","Sullivan","211","Sullivan, MO",1962,44901000,143
"G2902130","2002","Missouri","29","Taney","213","Taney, MO",18351,445564000,1685
"G2902150","2002","Missouri","29","Texas","215","Texas, MO",4283,89940000,494
"G2902170","2002","Missouri","29","Vernon","217","Vernon, MO",5559,119162000,536
"G2902190","2002","Missouri","29","Warren","219","Warren, MO",5740,133576000,571
"G2902210","2002","Missouri","29","Washington","221","Washington, MO",2837,50148000,448
"G2902230","2002","Missouri","29","Wayne","223","Wayne, MO",1819,31948000,316
"G2902250","2002","Missouri","29","Webster","225","Webster, MO",4701,103609000,632
"G2902270","2002","Missouri","29","Worth","227","Worth, MO",0,0,62
"G2902290","2002","Missouri","29","Wright","229","Wright, MO",3487,64193000,401
"G2905100","2002","Missouri","29","St Louis City","510","St. Louis city, MO",264242,10551290000,9725
"G2909990","2002","Missouri","29","Remainder of Missouri","999","Missouri Statewide No Fixed Loc",0,0,38
"G3000010","2002","Montana","30","Beaverhead","001","Beaverhead, MT",2272,41760000,370
"G3000030","2002","Montana","30","Big Horn","003","Big Horn, MT",2484,68198000,222
"G3000050","2002","Montana","30","Blaine","005","Blaine, MT",1051,23124000,161
"G3000070","2002","Montana","30","Broadwater","007","Broadwater, MT",670,16563000,111
"G3000090","2002","Montana","30","Carbon","009","Carbon, MT",1911,34492000,350
"G3000110","2002","Montana","30","Carter","011","Carter, MT",133,2639000,28
"G3000130","2002","Montana","30","Cascade","013","Cascade, MT",27710,633932000,2510
"G3000150","2002","Montana","30","Chouteau","015","Chouteau, MT",736,12552000,165
"G3000170","2002","Montana","30","Custer","017","Custer, MT",3567,81801000,395
"G3000190","2002","Montana","30","Daniels","019","Daniels, MT",490,11091000,75
"G3000210","2002","Montana","30","Dawson","021","Dawson, MT",2490,46088000,296
"G3000230","2002","Montana","30","Deer Lodge","023","Deer Lodge, MT",2291,49197000,239
"G3000250","2002","Montana","30","Fallon","025","Fallon, MT",782,18078000,117
"G3000270","2002","Montana","30","Fergus","027","Fergus, MT",3173,66161000,436
"G3000290","2002","Montana","30","Flathead","029","Flathead, MT",29038,726055000,3410
"G3000310","2002","Montana","30","Gallatin","031","Gallatin, MT",29930,712330000,3771
"G3000330","2002","Montana","30","Garfield","033","Garfield, MT",132,2024000,25
"G3000350","2002","Montana","30","Glacier","035","Glacier, MT",2120,57401000,280
"G3000370","2002","Montana","30","Golden Valley","037","Golden Valley, MT",46,407000,13
"G3000390","2002","Montana","30","Granite","039","Granite, MT",436,8684000,86
"G3000410","2002","Montana","30","Hill","041","Hill, MT",5009,101786000,517
"G3000430","2002","Montana","30","Jefferson","043","Jefferson, MT",1394,36356000,223
"G3000450","2002","Montana","30","Judith Basin","045","Judith Basin, MT",158,2862000,56
"G3000470","2002","Montana","30","Lake","047","Lake, MT",5525,130767000,755
"G3000490","2002","Montana","30","Lewis And Clark","049","Lewis and Clark, MT",21182,548251000,2021
"G3000510","2002","Montana","30","Liberty","051","Liberty, MT",392,9094000,70
"G3000530","2002","Montana","30","Lincoln","053","Lincoln, MT",3852,82118000,582
"G3000550","2002","Montana","30","McCone","055","McCone, MT",340,7454000,59
"G3000570","2002","Montana","30","Madison","057","Madison, MT",1139,26007000,314
"G3000590","2002","Montana","30","Meagher","059","Meagher, MT",283,4527000,67
"G3000610","2002","Montana","30","Mineral","061","Mineral, MT",979,16389000,124
"G3000630","2002","Montana","30","Missoula","063","Missoula, MT",41975,1087485000,3760
"G3000650","2002","Montana","30","Musselshell","065","Musselshell, MT",812,14854000,135
"G3000670","2002","Montana","30","Park","067","Park, MT",4240,90309000,722
"G3000690","2002","Montana","30","Petroleum","069","Petroleum, MT",24,471000,11
"G3000710","2002","Montana","30","Phillips","071","Phillips, MT",778,14052000,146
"G3000730","2002","Montana","30","Pondera","073","Pondera, MT",1330,26759000,189
"G3000750","2002","Montana","30","Powder River","075","Powder River, MT",233,2879000,73
"G3000770","2002","Montana","30","Powell","077","Powell, MT",1157,21601000,143
"G3000790","2002","Montana","30","Prairie","079","Prairie, MT",123,2735000,28
"G3000810","2002","Montana","30","Ravalli","081","Ravalli, MT",7603,167580000,1263
"G3000830","2002","Montana","30","Richland","083","Richland, MT",2988,67713000,399
"G3000850","2002","Montana","30","Roosevelt","085","Roosevelt, MT",1780,31062000,229
"G3000870","2002","Montana","30","Rosebud","087","Rosebud, MT",2740,95631000,206
"G3000890","2002","Montana","30","Sanders","089","Sanders, MT",1897,39530000,349
"G3000910","2002","Montana","30","Sheridan","091","Sheridan, MT",907,13844000,146
"G3000930","2002","Montana","30","Silver Bow","093","Silver Bow, MT",12113,304359000,1112
"G3000950","2002","Montana","30","Stillwater","095","Stillwater, MT",2991,117594000,234
"G3000970","2002","Montana","30","Sweet Grass","097","Sweet Grass, MT",692,13235000,152
"G3000990","2002","Montana","30","Teton","099","Teton, MT",1053,21621000,197
"G3001010","2002","Montana","30","Toole","101","Toole, MT",1537,34477000,216
"G3001030","2002","Montana","30","Treasure","103","Treasure, MT",92,1658000,26
"G3001050","2002","Montana","30","Valley","105","Valley, MT",1951,37584000,267
"G3001070","2002","Montana","30","Wheatland","107","Wheatland, MT",262,4266000,62
"G3001090","2002","Montana","30","Wibaux","109","Wibaux, MT",132,2471000,24
"G3001110","2002","Montana","30","Yellowstone","111","Yellowstone, MT",58638,1604604000,4986
"G3009990","2002","Montana","30","Remainder of Montana","999","Montana Statewide No Fixed Loc",873,32570000,49
"G3100010","2002","Nebraska","31","Adams","001","Adams, NE",13134,327409000,954
"G3100030","2002","Nebraska","31","Antelope","003","Antelope, NE",1313,25863000,237
"G3100050","2002","Nebraska","31","Arthur","005","Arthur, NE",45,773000,13
"G3100070","2002","Nebraska","31","Banner","007","Banner, NE",18,333000,7
"G3100090","2002","Nebraska","31","Blaine","009","Blaine, NE",21,220000,11
"G3100110","2002","Nebraska","31","Boone","011","Boone, NE",1497,28286000,196
"G3100130","2002","Nebraska","31","Box Butte","013","Box Butte, NE",3062,64928000,367
"G3100150","2002","Nebraska","31","Boyd","015","Boyd, NE",488,8115000,84
"G3100170","2002","Nebraska","31","Brown","017","Brown, NE",775,14106000,141
"G3100190","2002","Nebraska","31","Buffalo","019","Buffalo, NE",20273,495529000,1359
"G3100210","2002","Nebraska","31","Burt","021","Burt, NE",1134,20908000,203
"G3100230","2002","Nebraska","31","Butler","023","Butler, NE",1725,35454000,195
"G3100250","2002","Nebraska","31","Cass","025","Cass, NE",3644,86245000,520
"G3100270","2002","Nebraska","31","Cedar","027","Cedar, NE",1816,34466000,295
"G3100290","2002","Nebraska","31","Chase","029","Chase, NE",1087,23750000,135
"G3100310","2002","Nebraska","31","Cherry","031","Cherry, NE",1764,30537000,220
"G3100330","2002","Nebraska","31","Cheyenne","033","Cheyenne, NE",4370,117900000,315
"G3100350","2002","Nebraska","31","Clay","035","Clay, NE",1164,24958000,184
"G3100370","2002","Nebraska","31","Colfax","037","Colfax, NE",3887,99300000,271
"G3100390","2002","Nebraska","31","Cuming","039","Cuming, NE",2901,60674000,355
"G3100410","2002","Nebraska","31","Custer","041","Custer, NE",2590,53576000,361
"G3100430","2002","Nebraska","31","Dakota","043","Dakota, NE",10190,263683000,460
"G3100450","2002","Nebraska","31","Dawes","045","Dawes, NE",2284,36554000,287
"G3100470","2002","Nebraska","31","Dawson","047","Dawson, NE",9120,217365000,682
"G3100490","2002","Nebraska","31","Deuel","049","Deuel, NE",463,8401000,79
"G3100510","2002","Nebraska","31","Dixon","051","Dixon, NE",1296,36280000,128
"G3100530","2002","Nebraska","31","Dodge","053","Dodge, NE",14822,348478000,1044
"G3100550","2002","Nebraska","31","Douglas","055","Douglas, NE",298931,10311019000,14252
"G3100570","2002","Nebraska","31","Dundy","057","Dundy, NE",352,6976000,66
"G3100590","2002","Nebraska","31","Fillmore","059","Fillmore, NE",1712,38560000,228
"G3100610","2002","Nebraska","31","Franklin","061","Franklin, NE",532,9326000,99
"G3100630","2002","Nebraska","31","Frontier","063","Frontier, NE",486,8833000,80
"G3100650","2002","Nebraska","31","Furnas","065","Furnas, NE",1312,28931000,189
"G3100670","2002","Nebraska","31","Gage","067","Gage, NE",7979,168085000,710
"G3100690","2002","Nebraska","31","Garden","069","Garden, NE",440,7154000,67
"G3100710","2002","Nebraska","31","Garfield","071","Garfield, NE",555,8258000,91
"G3100730","2002","Nebraska","31","Gosper","073","Gosper, NE",198,4135000,51
"G3100750","2002","Nebraska","31","Grant","075","Grant, NE",81,1389000,26
"G3100770","2002","Nebraska","31","Greeley","077","Greeley, NE",368,6739000,75
"G3100790","2002","Nebraska","31","Hall","079","Hall, NE",26266,665847000,1861
"G3100810","2002","Nebraska","31","Hamilton","081","Hamilton, NE",2443,60000000,273
"G3100830","2002","Nebraska","31","Harlan","083","Harlan, NE",566,9860000,99
"G3100850","2002","Nebraska","31","Hayes","085","Hayes, NE",61,1061000,20
"G3100870","2002","Nebraska","31","Hitchcock","087","Hitchcock, NE",315,6658000,60
"G3100890","2002","Nebraska","31","Holt","089","Holt, NE",2955,54097000,420
"G3100910","2002","Nebraska","31","Hooker","091","Hooker, NE",152,2649000,32
"G3100930","2002","Nebraska","31","Howard","093","Howard, NE",833,15365000,148
"G3100950","2002","Nebraska","31","Jefferson","095","Jefferson, NE",2096,47069000,243
"G3100970","2002","Nebraska","31","Johnson","097","Johnson, NE",990,19577000,126
"G3100990","2002","Nebraska","31","Kearney","099","Kearney, NE",1542,30672000,191
"G3101010","2002","Nebraska","31","Keith","101","Keith, NE",2914,59237000,368
"G3101030","2002","Nebraska","31","Keya Paha","103","Keya Paha, NE",48,945000,20
"G3101050","2002","Nebraska","31","Kimball","105","Kimball, NE",1259,26847000,153
"G3101070","2002","Nebraska","31","Knox","107","Knox, NE",1467,23795000,284
"G3101090","2002","Nebraska","31","Lancaster","109","Lancaster, NE",125814,3636888000,7252
"G3101110","2002","Nebraska","31","Lincoln","111","Lincoln, NE",10282,217905000,1026
"G3101130","2002","Nebraska","31","Logan","113","Logan, NE",54,973000,18
"G3101150","2002","Nebraska","31","Loup","115","Loup, NE",20,245000,10
"G3101170","2002","Nebraska","31","McPherson","117","McPherson, NE",9,97000,7
"G3101190","2002","Nebraska","31","Madison","119","Madison, NE",20935,535010000,1330
"G3101210","2002","Nebraska","31","Merrick","121","Merrick, NE",1763,37543000,245
"G3101230","2002","Nebraska","31","Morrill","123","Morrill, NE",799,15529000,124
"G3101250","2002","Nebraska","31","Nance","125","Nance, NE",463,8067000,107
"G3101270","2002","Nebraska","31","Nemaha","127","Nemaha, NE",1938,43075000,209
"G3101290","2002","Nebraska","31","Nuckolls","129","Nuckolls, NE",1209,22113000,185
"G3101310","2002","Nebraska","31","Otoe","131","Otoe, NE",4798,110499000,456
"G3101330","2002","Nebraska","31","Pawnee","133","Pawnee, NE",496,8679000,69
"G3101350","2002","Nebraska","31","Perkins","135","Perkins, NE",816,18287000,118
"G3101370","2002","Nebraska","31","Phelps","137","Phelps, NE",3773,96291000,328
"G3101390","2002","Nebraska","31","Pierce","139","Pierce, NE",1512,26790000,213
"G3101410","2002","Nebraska","31","Platte","141","Platte, NE",15001,389856000,1001
"G3101430","2002","Nebraska","31","Polk","143","Polk, NE",1541,22021000,139
"G3101450","2002","Nebraska","31","Red Willow","145","Red Willow, NE",4200,81592000,434
"G3101470","2002","Nebraska","31","Richardson","147","Richardson, NE",2039,38484000,278
"G3101490","2002","Nebraska","31","Rock","149","Rock, NE",371,5828000,66
"G3101510","2002","Nebraska","31","Saline","151","Saline, NE",6339,152530000,315
"G3101530","2002","Nebraska","31","Sarpy","153","Sarpy, NE",33852,946991000,2558
"G3101550","2002","Nebraska","31","Saunders","155","Saunders, NE",3306,74241000,467
"G3101570","2002","Nebraska","31","Scotts Bluff","157","Scotts Bluff, NE",13244,329774000,1192
"G3101590","2002","Nebraska","31","Seward","159","Seward, NE",5387,117596000,431
"G3101610","2002","Nebraska","31","Sheridan","161","Sheridan, NE",998,16140000,192
"G3101630","2002","Nebraska","31","Sherman","163","Sherman, NE",483,7385000,84
"G3101650","2002","Nebraska","31","Sioux","165","Sioux, NE",37,668000,16
"G3101670","2002","Nebraska","31","Stanton","167","Stanton, NE",349,7726000,90
"G3101690","2002","Nebraska","31","Thayer","169","Thayer, NE",2011,45076000,219
"G3101710","2002","Nebraska","31","Thomas","171","Thomas, NE",186,5007000,35
"G3101730","2002","Nebraska","31","Thurston","173","Thurston, NE",1357,32154000,124
"G3101750","2002","Nebraska","31","Valley","175","Valley, NE",1317,23259000,173
"G3101770","2002","Nebraska","31","Washington","177","Washington, NE",5716,165855000,498
"G3101790","2002","Nebraska","31","Wayne","179","Wayne, NE",2650,52751000,253
"G3101810","2002","Nebraska","31","Webster","181","Webster, NE",656,12326000,96
"G3101830","2002","Nebraska","31","Wheeler","183","Wheeler, NE",94,1117000,18
"G3101850","2002","Nebraska","31","York","185","York, NE",6764,159123000,515
"G3109990","2002","Nebraska","31","Remainder of Nebraska","999","Nebraska Statewide No Fixed Loc",4783,187690000,33
"G3200010","2002","Nevada","32","Churchill","001","Churchill, NV",5265,131620000,479
"G3200030","2002","Nevada","32","Clark","003","Clark, NV",665118,20732559000,32567
"G3200050","2002","Nevada","32","Douglas","005","Douglas, NV",18983,461789000,1389
"G3200070","2002","Nevada","32","Elko","007","Elko, NV",16991,523164000,999
"G3200090","2002","Nevada","32","Esmeralda","009","Esmeralda, NV",104,4091000,14
"G3200110","2002","Nevada","32","Eureka","011","Eureka, NV",550,32250000,33
"G3200130","2002","Nevada","32","Humboldt","013","Humboldt, NV",4749,147476000,357
"G3200150","2002","Nevada","32","Lander","015","Lander, NV",923,27153000,98
"G3200170","2002","Nevada","32","Lincoln","017","Lincoln, NV",541,10241000,87
"G3200190","2002","Nevada","32","Lyon","019","Lyon, NV",7774,217080000,576
"G3200210","2002","Nevada","32","Mineral","021","Mineral, NV",1092,29359000,80
"G3200230","2002","Nevada","32","Nye","023","Nye, NV",6128,148847000,607
"G3200270","2002","Nevada","32","Pershing","027","Pershing, NV",1302,41067000,90
"G3200290","2002","Nevada","32","Storey","029","Storey, NV",298,5295000,78
"G3200310","2002","Nevada","32","Washoe","031","Washoe, NV",172005,5538398000,11406
"G3200330","2002","Nevada","32","White Pine","033","White Pine, NV",1758,47588000,205
"G3205100","2002","Nevada","32","Carson City","510","Carson City city, NV",22743,687005000,2281
"G3209990","2002","Nevada","32","Remainder of Nevada","999","Nevada Statewide No Fixed Loc",9901,523117000,37
"G3300010","2002","New Hampshire","33","Belknap","001","Belknap, NH",20599,617953000,1881
"G3300030","2002","New Hampshire","33","Carroll","003","Carroll, NH",20189,482593000,1908
"G3300050","2002","New Hampshire","33","Cheshire","005","Cheshire, NH",28863,851559000,1999
"G3300070","2002","New Hampshire","33","Coos","007","Coos, NH",0,0,980
"G3300090","2002","New Hampshire","33","Grafton","009","Grafton, NH",48847,1472934000,3015
"G3300110","2002","New Hampshire","33","Hillsborough","011","Hillsborough, NH",176136,6683267000,10869
"G3300130","2002","New Hampshire","33","Merrimack","013","Merrimack, NH",57477,1847991000,4110
"G3300150","2002","New Hampshire","33","Rockingham","015","Rockingham, NH",129047,4708111000,9552
"G3300170","2002","New Hampshire","33","Strafford","017","Strafford, NH",37050,1226551000,2532
"G3300190","2002","New Hampshire","33","Sullivan","019","Sullivan, NH",11992,334821000,1070
"G3309990","2002","New Hampshire","33","Remainder of New Hampshire","999","New Hampshire Statewide No Fixed Loc",0,0,12
"G3400010","2002","New Jersey","34","Atlantic","001","Atlantic, NJ",125928,3726436000,6533
"G3400030","2002","New Jersey","34","Bergen","003","Bergen, NJ",465483,21392193000,33200
"G3400050","2002","New Jersey","34","Burlington","005","Burlington, NJ",170813,6256994000,10518
"G3400070","2002","New Jersey","34","Camden","007","Camden, NJ",177348,6021212000,12598
"G3400090","2002","New Jersey","34","Cape May","009","Cape May, NJ",25665,775950000,4158
"G3400110","2002","New Jersey","34","Cumberland","011","Cumberland, NJ",47471,1484033000,3113
"G3400130","2002","New Jersey","34","Essex","013","Essex, NJ",334345,14113569000,20183
"G3400150","2002","New Jersey","34","Gloucester","015","Gloucester, NJ",81608,2559706000,5766
"G3400170","2002","New Jersey","34","Hudson","017","Hudson, NJ",232153,10763581000,13559
"G3400190","2002","New Jersey","34","Hunterdon","019","Hunterdon, NJ",46503,2045432000,4028
"G3400210","2002","New Jersey","34","Mercer","021","Mercer, NJ",186454,8060037000,10344
"G3400230","2002","New Jersey","34","Middlesex","023","Middlesex, NJ",384967,16703250000,21217
"G3400250","2002","New Jersey","34","Monmouth","025","Monmouth, NJ",219153,8224525000,18977
"G3400270","2002","New Jersey","34","Morris","027","Morris, NJ",294195,17082457000,17395
"G3400290","2002","New Jersey","34","Ocean","029","Ocean, NJ",118189,3473474000,11691
"G3400310","2002","New Jersey","34","Passaic","031","Passaic, NJ",169077,6073418000,12160
"G3400330","2002","New Jersey","34","Salem","033","Salem, NJ",19166,737391000,1329
"G3400350","2002","New Jersey","34","Somerset","035","Somerset, NJ",171592,9513507000,9664
"G3400370","2002","New Jersey","34","Sussex","037","Sussex, NJ",31204,919518000,3621
"G3400390","2002","New Jersey","34","Union","039","Union, NJ",233029,10277362000,14584
"G3400410","2002","New Jersey","34","Warren","041","Warren, NJ",31972,1172317000,2821
"G3409990","2002","New Jersey","34","Remainder of New Jersey","999","New Jersey Statewide No Fixed Loc",30604,993366000,46
"G3500010","2002","New Mexico","35","Bernalillo","001","Bernalillo, NM",241224,7244858000,15669
"G3500030","2002","New Mexico","35","Catron","003","Catron, NM",263,4697000,70
"G3500050","2002","New Mexico","35","Chaves","005","Chaves, NM",14609,342942000,1435
"G3500060","2002","New Mexico","35","Cibola","006","Cibola, NM",6532,149648000,357
"G3500070","2002","New Mexico","35","Colfax","007","Colfax, NM",4110,82126000,525
"G3500090","2002","New Mexico","35","Curry","009","Curry, NM",12108,248758000,1027
"G3500110","2002","New Mexico","35","De Baca","011","De Baca, NM",317,6205000,60
"G3500130","2002","New Mexico","35","Dona Ana","013","Dona Ana, NM",40233,883270000,3245
"G3500150","2002","New Mexico","35","Eddy","015","Eddy, NM",15432,443117000,1188
"G3500170","2002","New Mexico","35","Grant","017","Grant, NM",7253,160139000,696
"G3500190","2002","New Mexico","35","Guadalupe","019","Guadalupe, NM",1048,20828000,105
"G3500210","2002","New Mexico","35","Harding","021","Harding, NM",40,655000,15
"G3500230","2002","New Mexico","35","Hidalgo","023","Hidalgo, NM",893,15084000,112
"G3500250","2002","New Mexico","35","Lea","025","Lea, NM",15813,394737000,1408
"G3500270","2002","New Mexico","35","Lincoln","027","Lincoln, NM",5172,97896000,741
"G3500280","2002","New Mexico","35","Los Alamos","028","Los Alamos, NM",6974,256647000,423
"G3500290","2002","New Mexico","35","Luna","029","Luna, NM",3538,70846000,401
"G3500310","2002","New Mexico","35","McKinley","031","McKinley, NM",14958,347412000,1030
"G3500330","2002","New Mexico","35","Mora","033","Mora, NM",410,8240000,56
"G3500350","2002","New Mexico","35","Otero","035","Otero, NM",11920,231973000,1033
"G3500370","2002","New Mexico","35","Quay","037","Quay, NM",2036,34853000,280
"G3500390","2002","New Mexico","35","Rio Arriba","039","Rio Arriba, NM",7178,146149000,695
"G3500410","2002","New Mexico","35","Roosevelt","041","Roosevelt, NM",3286,61353000,343
"G3500430","2002","New Mexico","35","Sandoval","043","Sandoval, NM",21294,717609000,1315
"G3500450","2002","New Mexico","35","San Juan","045","San Juan, NM",34726,995155000,2588
"G3500470","2002","New Mexico","35","San Miguel","047","San Miguel, NM",5928,127098000,503
"G3500490","2002","New Mexico","35","Santa Fe","049","Santa Fe, NM",46006,1279591000,4866
"G3500510","2002","New Mexico","35","Sierra","051","Sierra, NM",1933,33497000,257
"G3500530","2002","New Mexico","35","Socorro","053","Socorro, NM",2564,60165000,263
"G3500550","2002","New Mexico","35","Taos","055","Taos, NM",9104,172271000,1174
"G3500570","2002","New Mexico","35","Torrance","057","Torrance, NM",2072,37818000,229
"G3500590","2002","New Mexico","35","Union","059","Union, NM",828,14149000,121
"G3500610","2002","New Mexico","35","Valencia","061","Valencia, NM",9836,203186000,874
"G3509990","2002","New Mexico","35","Remainder of New Mexico","999","New Mexico Statewide No Fixed Loc",4518,215321000,109
"G3600010","2002","New York","36","Albany","001","Albany, NY",164977,5637792000,9017
"G3600030","2002","New York","36","Allegany","003","Allegany, NY",11792,273306000,815
"G3600050","2002","New York","36","Bronx","005","Bronx, NY",209469,7000233000,15061
"G3600070","2002","New York","36","Broome","007","Broome, NY",82750,2334238000,4343
"G3600090","2002","New York","36","Cattaraugus","009","Cattaraugus, NY",24425,613460000,1759
"G3600110","2002","New York","36","Cayuga","011","Cayuga, NY",18409,493302000,1583
"G3600130","2002","New York","36","Chautauqua","013","Chautauqua, NY",45894,1150759000,3104
"G3600150","2002","New York","36","Chemung","015","Chemung, NY",34242,909761000,1932
"G3600170","2002","New York","36","Chenango","017","Chenango, NY",12139,341669000,995
"G3600190","2002","New York","36","Clinton","019","Clinton, NY",25422,701815000,1909
"G3600210","2002","New York","36","Columbia","021","Columbia, NY",15695,415773000,1688
"G3600230","2002","New York","36","Cortland","023","Cortland, NY",15078,371327000,1078
"G3600250","2002","New York","36","Delaware","025","Delaware, NY",13629,365768000,1187
"G3600270","2002","New York","36","Dutchess","027","Dutchess, NY",99029,3543137000,7077
"G3600290","2002","New York","36","Erie","029","Erie, NY",408186,12529303000,22707
"G3600310","2002","New York","36","Essex","031","Essex, NY",9848,246350000,1136
"G3600330","2002","New York","36","Franklin","033","Franklin, NY",10361,236620000,1107
"G3600350","2002","New York","36","Fulton","035","Fulton, NY",14166,353037000,1163
"G3600370","2002","New York","36","Genesee","037","Genesee, NY",16390,425673000,1341
"G3600390","2002","New York","36","Greene","039","Greene, NY",9597,223893000,1138
"G3600410","2002","New York","36","Hamilton","041","Hamilton, NY",795,19522000,208
"G3600430","2002","New York","36","Herkimer","043","Herkimer, NY",13240,321433000,1177
"G3600450","2002","New York","36","Jefferson","045","Jefferson, NY",27260,699157000,2359
"G3600470","2002","New York","36","Kings","047","Kings, NY",435948,13933289000,40302
"G3600490","2002","New York","36","Lewis","049","Lewis, NY",4465,110550000,536
"G3600510","2002","New York","36","Livingston","051","Livingston, NY",12437,292718000,1257
"G3600530","2002","New York","36","Madison","053","Madison, NY",19904,507280000,1405
"G3600550","2002","New York","36","Monroe","055","Monroe, NY",351760,12363648000,16877
"G3600570","2002","New York","36","Montgomery","057","Montgomery, NY",14732,380688000,1096
"G3600590","2002","New York","36","Nassau","059","Nassau, NY",536245,20898934000,46787
"G3600610","2002","New York","36","New York","061","New York, NY",1991801,150081675000,103698
"G3600630","2002","New York","36","Niagara","063","Niagara, NY",61674,1858310000,4541
"G3600650","2002","New York","36","Oneida","065","Oneida, NY",86830,2337861000,5041
"G3600670","2002","New York","36","Onondaga","067","Onondaga, NY",223065,7366480000,11886
"G3600690","2002","New York","36","Ontario","069","Ontario, NY",40429,1194513000,2713
"G3600710","2002","New York","36","Orange","071","Orange, NY",97179,2834015000,8466
"G3600730","2002","New York","36","Orleans","073","Orleans, NY",7607,171886000,692
"G3600750","2002","New York","36","Oswego","075","Oswego, NY",24109,757164000,2059
"G3600770","2002","New York","36","Otsego","077","Otsego, NY",18547,482081000,1393
"G3600790","2002","New York","36","Putnam","079","Putnam, NY",20538,694670000,2812
"G3600810","2002","New York","36","Queens","081","Queens, NY",468585,16782391000,38612
"G3600830","2002","New York","36","Rensselaer","083","Rensselaer, NY",41812,1275796000,2776
"G3600850","2002","New York","36","Richmond","085","Richmond, NY",85676,2663365000,7677
"G3600870","2002","New York","36","Rockland","087","Rockland, NY",100815,3615930000,8692
"G3600890","2002","New York","36","St Lawrence","089","St. Lawrence, NY",28388,753415000,2137
"G3600910","2002","New York","36","Saratoga","091","Saratoga, NY",55992,1661078000,4430
"G3600930","2002","New York","36","Schenectady","093","Schenectady, NY",48961,1761229000,2924
"G3600950","2002","New York","36","Schoharie","095","Schoharie, NY",5467,135773000,596
"G3600970","2002","New York","36","Schuyler","097","Schuyler, NY",3072,70871000,341
"G3600990","2002","New York","36","Seneca","099","Seneca, NY",7445,202337000,684
"G3601010","2002","New York","36","Steuben","101","Steuben, NY",30026,1154065000,1831
"G3601030","2002","New York","36","Suffolk","103","Suffolk, NY",536790,20321881000,45532
"G3601050","2002","New York","36","Sullivan","105","Sullivan, NY",17699,451651000,1979
"G3601070","2002","New York","36","Tioga","107","Tioga, NY",8319,199901000,783
"G3601090","2002","New York","36","Tompkins","109","Tompkins, NY",43706,1156987000,2168
"G3601110","2002","New York","36","Ulster","111","Ulster, NY",47759,1240786000,4597
