GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G2901170","1984","Missouri","29","Livingston","117","Livingston, MO",4081,55361000,477
"G2901190","1984","Missouri","29","McDonald","119","McDonald, MO",2196,22129000,226
"G2901210","1984","Missouri","29","Macon","121","Macon, MO",2555,31523000,323
"G2901230","1984","Missouri","29","Madison","123","Madison, MO",1847,17853000,225
"G2901250","1984","Missouri","29","Maries","125","Maries, MO",690,7638000,100
"G2901270","1984","Missouri","29","Marion","127","Marion, MO",7828,97694000,751
"G2901290","1984","Missouri","29","Mercer","129","Mercer, MO",466,4733000,102
"G2901310","1984","Missouri","29","Miller","131","Miller, MO",4562,60588000,573
"G2901330","1984","Missouri","29","Mississippi","133","Mississippi, MO",2622,28744000,324
"G2901350","1984","Missouri","29","Moniteau","135","Moniteau, MO",2462,28596000,272
"G2901370","1984","Missouri","29","Monroe","137","Monroe, MO",1704,26354000,197
"G2901390","1984","Missouri","29","Montgomery","139","Montgomery, MO",2157,22012000,312
"G2901410","1984","Missouri","29","Morgan","141","Morgan, MO",1972,21288000,336
"G2901430","1984","Missouri","29","New Madrid","143","New Madrid, MO",4892,90072000,385
"G2901450","1984","Missouri","29","Newton","145","Newton, MO",9479,129845000,698
"G2901470","1984","Missouri","29","Nodaway","147","Nodaway, MO",4617,53013000,496
"G2901490","1984","Missouri","29","Oregon","149","Oregon, MO",892,8883000,185
"G2901510","1984","Missouri","29","Osage","151","Osage, MO",1538,19670000,209
"G2901530","1984","Missouri","29","Ozark","153","Ozark, MO",456,4963000,125
"G2901550","1984","Missouri","29","Pemiscot","155","Pemiscot, MO",3165,37381000,372
"G2901570","1984","Missouri","29","Perry","157","Perry, MO",3728,42157000,373
"G2901590","1984","Missouri","29","Pettis","159","Pettis, MO",10406,144414000,969
"G2901610","1984","Missouri","29","Phelps","161","Phelps, MO",6974,75873000,860
"G2901630","1984","Missouri","29","Pike","163","Pike, MO",2727,41364000,381
"G2901650","1984","Missouri","29","Platte","165","Platte, MO",15627,365935000,853
"G2901670","1984","Missouri","29","Polk","167","Polk, MO",2978,32440000,362
"G2901690","1984","Missouri","29","Pulaski","169","Pulaski, MO",3877,36688000,512
"G2901710","1984","Missouri","29","Putnam","171","Putnam, MO",579,4147000,131
"G2901730","1984","Missouri","29","Ralls","173","Ralls, MO",1297,20005000,145
"G2901750","1984","Missouri","29","Randolph","175","Randolph, MO",6466,109160000,512
"G2901770","1984","Missouri","29","Ray","177","Ray, MO",2100,22319000,345
"G2901790","1984","Missouri","29","Reynolds","179","Reynolds, MO",1067,13614000,145
"G2901810","1984","Missouri","29","Ripley","181","Ripley, MO",850,8573000,163
"G2901830","1984","Missouri","29","St Charles","183","St. Charles, MO",38569,679774000,3247
"G2901850","1984","Missouri","29","St Clair","185","St. Clair, MO",1198,9155000,162
"G2901860","1984","Missouri","29","Ste Genevieve","186","Ste. Genevieve, MO",3528,56433000,283
"G2901870","1984","Missouri","29","St Francois","187","St. Francois, MO",8218,94928000,879
"G2901890","1984","Missouri","29","St Louis","189","St. Louis, MO",447397,8981074000,25404
"G2901950","1984","Missouri","29","Saline","195","Saline, MO",6738,79348000,567
"G2901970","1984","Missouri","29","Schuyler","197","Schuyler, MO",334,3421000,94
"G2901990","1984","Missouri","29","Scotland","199","Scotland, MO",711,6467000,143
"G2902010","1984","Missouri","29","Scott","201","Scott, MO",10307,129312000,960
"G2902030","1984","Missouri","29","Shannon","203","Shannon, MO",996,8718000,113
"G2902050","1984","Missouri","29","Shelby","205","Shelby, MO",935,10630000,185
"G2902070","1984","Missouri","29","Stoddard","207","Stoddard, MO",6537,74447000,691
"G2902090","1984","Missouri","29","Stone","209","Stone, MO",2396,30656000,374
"G2902110","1984","Missouri","29","Sullivan","211","Sullivan, MO",1160,11544000,132
"G2902130","1984","Missouri","29","Taney","213","Taney, MO",5090,74590000,816
"G2902150","1984","Missouri","29","Texas","215","Texas, MO",4124,41863000,412
"G2902170","1984","Missouri","29","Vernon","217","Vernon, MO",3505,49010000,408
"G2902190","1984","Missouri","29","Warren","219","Warren, MO",2989,43721000,304
"G2902210","1984","Missouri","29","Washington","221","Washington, MO",1770,21464000,243
"G2902230","1984","Missouri","29","Wayne","223","Wayne, MO",1307,13248000,180
"G2902250","1984","Missouri","29","Webster","225","Webster, MO",3254,43596000,364
"G2902270","1984","Missouri","29","Worth","227","Worth, MO",250,2007000,68
"G2902290","1984","Missouri","29","Wright","229","Wright, MO",3171,34662000,339
"G2905100","1984","Missouri","29","St Louis City","510","St. Louis city, MO",260203,5438042000,10194
"G2909990","1984","Missouri","29","Remainder of Missouri","999","Missouri Statewide No Fixed Loc",786,18559000,42
"G3000010","1984","Montana","30","Beaverhead","001","Beaverhead, MT",1430,16943000,262
"G3000030","1984","Montana","30","Big Horn","003","Big Horn, MT",1871,34820000,220
"G3000050","1984","Montana","30","Blaine","005","Blaine, MT",838,8431000,172
"G3000070","1984","Montana","30","Broadwater","007","Broadwater, MT",511,6572000,103
"G3000090","1984","Montana","30","Carbon","009","Carbon, MT",1181,10161000,212
"G3000110","1984","Montana","30","Carter","011","Carter, MT",143,1381000,37
"G3000130","1984","Montana","30","Cascade","013","Cascade, MT",22891,325666000,2278
"G3000150","1984","Montana","30","Chouteau","015","Chouteau, MT",597,6250000,146
"G3000170","1984","Montana","30","Custer","017","Custer, MT",3132,37561000,433
"G3000190","1984","Montana","30","Daniels","019","Daniels, MT",452,4542000,96
"G3000210","1984","Montana","30","Dawson","021","Dawson, MT",2948,40237000,412
"G3000230","1984","Montana","30","Deer Lodge","023","Deer Lodge, MT",1672,20633000,244
"G3000250","1984","Montana","30","Fallon","025","Fallon, MT",745,10598000,126
"G3000270","1984","Montana","30","Fergus","027","Fergus, MT",2355,28330000,430
"G3000290","1984","Montana","30","Flathead","029","Flathead, MT",15610,230057000,2003
"G3000310","1984","Montana","30","Gallatin","031","Gallatin, MT",13063,159016000,1821
"G3000330","1984","Montana","30","Garfield","033","Garfield, MT",158,1415000,21
"G3000350","1984","Montana","30","Glacier","035","Glacier, MT",1836,27937000,319
"G3000370","1984","Montana","30","Golden Valley","037","Golden Valley, MT",34,262000,15
"G3000390","1984","Montana","30","Granite","039","Granite, MT",386,5037000,71
"G3000410","1984","Montana","30","Hill","041","Hill, MT",4357,50421000,553
"G3000430","1984","Montana","30","Jefferson","043","Jefferson, MT",741,13442000,134
"G3000450","1984","Montana","30","Judith Basin","045","Judith Basin, MT",164,1429000,57
"G3000470","1984","Montana","30","Lake","047","Lake, MT",2915,33902000,505
"G3000490","1984","Montana","30","Lewis And Clark","049","Lewis and Clark, MT",13535,187155000,1538
"G3000510","1984","Montana","30","Liberty","051","Liberty, MT",269,3458000,67
"G3000530","1984","Montana","30","Lincoln","053","Lincoln, MT",3817,63008000,483
"G3000550","1984","Montana","30","McCone","055","McCone, MT",471,6748000,53
"G3000570","1984","Montana","30","Madison","057","Madison, MT",680,8631000,181
"G3000590","1984","Montana","30","Meagher","059","Meagher, MT",234,2370000,67
"G3000610","1984","Montana","30","Mineral","061","Mineral, MT",576,6596000,101
"G3000630","1984","Montana","30","Missoula","063","Missoula, MT",23706,372007000,2464
"G3000650","1984","Montana","30","Musselshell","065","Musselshell, MT",703,8477000,119
"G3000670","1984","Montana","30","Park","067","Park, MT",2395,26030000,432
"G3000690","1984","Montana","30","Petroleum","069","Petroleum, MT",13,102000,9
"G3000710","1984","Montana","30","Phillips","071","Phillips, MT",915,10974000,163
"G3000730","1984","Montana","30","Pondera","073","Pondera, MT",1094,13094000,199
"G3000750","1984","Montana","30","Powder River","075","Powder River, MT",241,2671000,59
"G3000770","1984","Montana","30","Powell","077","Powell, MT",1155,14132000,166
"G3000790","1984","Montana","30","Prairie","079","Prairie, MT",133,1190000,41
"G3000810","1984","Montana","30","Ravalli","081","Ravalli, MT",3262,35625000,620
"G3000830","1984","Montana","30","Richland","083","Richland, MT",3458,49657000,442
"G3000850","1984","Montana","30","Roosevelt","085","Roosevelt, MT",2255,28451000,291
"G3000870","1984","Montana","30","Rosebud","087","Rosebud, MT",2625,53114000,189
"G3000890","1984","Montana","30","Sanders","089","Sanders, MT",1378,15627000,209
"G3000910","1984","Montana","30","Sheridan","091","Sheridan, MT",1190,13290000,209
"G3000930","1984","Montana","30","Silver Bow","093","Silver Bow, MT",9398,155075000,1036
"G3000950","1984","Montana","30","Stillwater","095","Stillwater, MT",597,7943000,151
"G3000970","1984","Montana","30","Sweet Grass","097","Sweet Grass, MT",409,3909000,98
"G3000990","1984","Montana","30","Teton","099","Teton, MT",781,9591000,156
"G3001010","1984","Montana","30","Toole","101","Toole, MT",1197,14661000,237
"G3001030","1984","Montana","30","Treasure","103","Treasure, MT",85,935000,17
"G3001050","1984","Montana","30","Valley","105","Valley, MT",1911,21933000,303
"G3001070","1984","Montana","30","Wheatland","107","Wheatland, MT",278,2239000,60
"G3001090","1984","Montana","30","Wibaux","109","Wibaux, MT",127,1355000,28
"G3001110","1984","Montana","30","Yellowstone","111","Yellowstone, MT",42459,680904000,4096
"G3009990","1984","Montana","30","Remainder of Montana","999","Montana Statewide No Fixed Loc",1612,45787000,77
"G3100010","1984","Nebraska","31","Adams","001","Adams, NE",10475,144417000,926
"G3100030","1984","Nebraska","31","Antelope","003","Antelope, NE",1339,13843000,258
"G3100050","1984","Nebraska","31","Arthur","005","Arthur, NE",26,153000,11
"G3100070","1984","Nebraska","31","Banner","007","Banner, NE",13,175000,6
"G3100090","1984","Nebraska","31","Blaine","009","Blaine, NE",39,357000,12
"G3100110","1984","Nebraska","31","Boone","011","Boone, NE",1087,11484000,208
"G3100130","1984","Nebraska","31","Box Butte","013","Box Butte, NE",2528,28532000,387
"G3100150","1984","Nebraska","31","Boyd","015","Boyd, NE",370,3084000,94
"G3100170","1984","Nebraska","31","Brown","017","Brown, NE",721,6066000,147
"G3100190","1984","Nebraska","31","Buffalo","019","Buffalo, NE",12049,165352000,1166
"G3100210","1984","Nebraska","31","Burt","021","Burt, NE",1279,13104000,242
"G3100230","1984","Nebraska","31","Butler","023","Butler, NE",1168,13595000,174
"G3100250","1984","Nebraska","31","Cass","025","Cass, NE",2371,29776000,365
"G3100270","1984","Nebraska","31","Cedar","027","Cedar, NE",1261,13720000,281
"G3100290","1984","Nebraska","31","Chase","029","Chase, NE",902,10460000,146
"G3100310","1984","Nebraska","31","Cherry","031","Cherry, NE",1051,11413000,204
"G3100330","1984","Nebraska","31","Cheyenne","033","Cheyenne, NE",2333,27180000,341
"G3100350","1984","Nebraska","31","Clay","035","Clay, NE",1018,12118000,197
"G3100370","1984","Nebraska","31","Colfax","037","Colfax, NE",1998,30288000,263
"G3100390","1984","Nebraska","31","Cuming","039","Cuming, NE",2320,28462000,343
"G3100410","1984","Nebraska","31","Custer","041","Custer, NE",2178,23942000,365
"G3100430","1984","Nebraska","31","Dakota","043","Dakota, NE",7909,125494000,372
"G3100450","1984","Nebraska","31","Dawes","045","Dawes, NE",1590,14026000,283
"G3100470","1984","Nebraska","31","Dawson","047","Dawson, NE",5909,84549000,707
"G3100490","1984","Nebraska","31","Deuel","049","Deuel, NE",380,3687000,79
"G3100510","1984","Nebraska","31","Dixon","051","Dixon, NE",1073,10939000,134
"G3100530","1984","Nebraska","31","Dodge","053","Dodge, NE",10139,138339000,1080
"G3100550","1984","Nebraska","31","Douglas","055","Douglas, NE",202414,3589610000,11525
"G3100570","1984","Nebraska","31","Dundy","057","Dundy, NE",293,3385000,71
"G3100590","1984","Nebraska","31","Fillmore","059","Fillmore, NE",1347,16008000,272
"G3100610","1984","Nebraska","31","Franklin","061","Franklin, NE",483,4010000,112
"G3100630","1984","Nebraska","31","Frontier","063","Frontier, NE",409,3890000,88
"G3100650","1984","Nebraska","31","Furnas","065","Furnas, NE",986,9699000,203
"G3100670","1984","Nebraska","31","Gage","067","Gage, NE",5491,65407000,644
"G3100690","1984","Nebraska","31","Garden","069","Garden, NE",419,4584000,86
"G3100710","1984","Nebraska","31","Garfield","071","Garfield, NE",515,4102000,83
"G3100730","1984","Nebraska","31","Gosper","073","Gosper, NE",191,2380000,44
"G3100750","1984","Nebraska","31","Grant","075","Grant, NE",69,565000,22
"G3100770","1984","Nebraska","31","Greeley","077","Greeley, NE",345,2825000,78
"G3100790","1984","Nebraska","31","Hall","079","Hall, NE",19247,262794000,1613
"G3100810","1984","Nebraska","31","Hamilton","081","Hamilton, NE",1786,20077000,251
"G3100830","1984","Nebraska","31","Harlan","083","Harlan, NE",654,6405000,133
"G3100850","1984","Nebraska","31","Hayes","085","Hayes, NE",75,769000,25
"G3100870","1984","Nebraska","31","Hitchcock","087","Hitchcock, NE",296,3706000,77
"G3100890","1984","Nebraska","31","Holt","089","Holt, NE",2361,24647000,432
"G3100910","1984","Nebraska","31","Hooker","091","Hooker, NE",93,801000,31
"G3100930","1984","Nebraska","31","Howard","093","Howard, NE",642,6588000,142
"G3100950","1984","Nebraska","31","Jefferson","095","Jefferson, NE",2364,26533000,286
"G3100970","1984","Nebraska","31","Johnson","097","Johnson, NE",1135,11756000,141
"G3100990","1984","Nebraska","31","Kearney","099","Kearney, NE",1741,17905000,198
"G3101010","1984","Nebraska","31","Keith","101","Keith, NE",2658,30762000,358
"G3101030","1984","Nebraska","31","Keya Paha","103","Keya Paha, NE",69,496000,20
"G3101050","1984","Nebraska","31","Kimball","105","Kimball, NE",1248,17687000,197
"G3101070","1984","Nebraska","31","Knox","107","Knox, NE",1404,12202000,295
"G3101090","1984","Nebraska","31","Lancaster","109","Lancaster, NE",72497,1119403000,5137
"G3101110","1984","Nebraska","31","Lincoln","111","Lincoln, NE",7242,87876000,992
"G3101130","1984","Nebraska","31","Logan","113","Logan, NE",42,418000,16
"G3101150","1984","Nebraska","31","Loup","115","Loup, NE",47,513000,11
"G3101170","1984","Nebraska","31","McPherson","117","McPherson, NE",26,198000,4
"G3101190","1984","Nebraska","31","Madison","119","Madison, NE",11631,168982000,1079
"G3101210","1984","Nebraska","31","Merrick","121","Merrick, NE",1117,13695000,206
"G3101230","1984","Nebraska","31","Morrill","123","Morrill, NE",578,7261000,146
"G3101250","1984","Nebraska","31","Nance","125","Nance, NE",591,5962000,114
"G3101270","1984","Nebraska","31","Nemaha","127","Nemaha, NE",1324,14803000,212
"G3101290","1984","Nebraska","31","Nuckolls","129","Nuckolls, NE",1552,19732000,221
"G3101310","1984","Nebraska","31","Otoe","131","Otoe, NE",3292,40764000,403
"G3101330","1984","Nebraska","31","Pawnee","133","Pawnee, NE",334,2539000,87
"G3101350","1984","Nebraska","31","Perkins","135","Perkins, NE",447,7081000,115
"G3101370","1984","Nebraska","31","Phelps","137","Phelps, NE",3279,43773000,348
"G3101390","1984","Nebraska","31","Pierce","139","Pierce, NE",1110,11500000,223
"G3101410","1984","Nebraska","31","Platte","141","Platte, NE",10745,153222000,826
"G3101430","1984","Nebraska","31","Polk","143","Polk, NE",865,7849000,152
"G3101450","1984","Nebraska","31","Red Willow","145","Red Willow, NE",3653,44661000,481
"G3101470","1984","Nebraska","31","Richardson","147","Richardson, NE",1948,19977000,325
"G3101490","1984","Nebraska","31","Rock","149","Rock, NE",406,3966000,83
"G3101510","1984","Nebraska","31","Saline","151","Saline, NE",3707,54415000,320
"G3101530","1984","Nebraska","31","Sarpy","153","Sarpy, NE",11845,143632000,1202
"G3101550","1984","Nebraska","31","Saunders","155","Saunders, NE",1949,22675000,362
"G3101570","1984","Nebraska","31","Scotts Bluff","157","Scotts Bluff, NE",10554,146112000,1180
"G3101590","1984","Nebraska","31","Seward","159","Seward, NE",2966,36261000,355
"G3101610","1984","Nebraska","31","Sheridan","161","Sheridan, NE",1182,11345000,218
"G3101630","1984","Nebraska","31","Sherman","163","Sherman, NE",492,4033000,93
"G3101650","1984","Nebraska","31","Sioux","165","Sioux, NE",108,1243000,32
"G3101670","1984","Nebraska","31","Stanton","167","Stanton, NE",867,20672000,73
"G3101690","1984","Nebraska","31","Thayer","169","Thayer, NE",1436,15067000,240
"G3101710","1984","Nebraska","31","Thomas","171","Thomas, NE",80,803000,31
"G3101730","1984","Nebraska","31","Thurston","173","Thurston, NE",1108,11717000,120
"G3101750","1984","Nebraska","31","Valley","175","Valley, NE",818,8258000,179
"G3101770","1984","Nebraska","31","Washington","177","Washington, NE",3205,35122000,420
"G3101790","1984","Nebraska","31","Wayne","179","Wayne, NE",1528,14544000,237
"G3101810","1984","Nebraska","31","Webster","181","Webster, NE",576,5331000,121
"G3101830","1984","Nebraska","31","Wheeler","183","Wheeler, NE",87,856000,16
"G3101850","1984","Nebraska","31","York","185","York, NE",4237,49579000,509
"G3109990","1984","Nebraska","31","Remainder of Nebraska","999","Nebraska Statewide No Fixed Loc",553,16191000,44
"G3200010","1984","Nevada","32","Churchill","001","Churchill, NV",2440,31723000,373
"G3200030","1984","Nevada","32","Clark","003","Clark, NV",204475,3315962000,12095
"G3200050","1984","Nevada","32","Douglas","005","Douglas, NV",15942,233708000,642
"G3200070","1984","Nevada","32","Elko","007","Elko, NV",7313,108150000,561
"G3200090","1984","Nevada","32","Esmeralda","009","Esmeralda, NV",253,5782000,15
"G3200110","1984","Nevada","32","Eureka","011","Eureka, NV",242,5638000,26
"G3200130","1984","Nevada","32","Humboldt","013","Humboldt, NV",2340,33606000,319
"G3200150","1984","Nevada","32","Lander","015","Lander, NV",1060,18057000,90
"G3200170","1984","Nevada","32","Lincoln","017","Lincoln, NV",252,2376000,60
"G3200190","1984","Nevada","32","Lyon","019","Lyon, NV",2005,28861000,307
"G3200210","1984","Nevada","32","Mineral","021","Mineral, NV",1706,28101000,113
"G3200230","1984","Nevada","32","Nye","023","Nye, NV",7346,214164000,232
"G3200270","1984","Nevada","32","Pershing","027","Pershing, NV",584,9405000,90
"G3200290","1984","Nevada","32","Storey","029","Storey, NV",353,5549000,61
"G3200310","1984","Nevada","32","Washoe","031","Washoe, NV",105920,1740925000,7110
"G3200330","1984","Nevada","32","White Pine","033","White Pine, NV",1650,22440000,226
"G3205100","1984","Nevada","32","Carson City","510","Carson City city, NV",10935,158760000,1225
"G3209990","1984","Nevada","32","Remainder of Nevada","999","Nevada Statewide No Fixed Loc",350,9143000,26
"G3300010","1984","New Hampshire","33","Belknap","001","Belknap, NH",15503,234598000,1563
"G3300030","1984","New Hampshire","33","Carroll","003","Carroll, NH",9870,108923000,1368
"G3300050","1984","New Hampshire","33","Cheshire","005","Cheshire, NH",21281,324611000,1625
"G3300070","1984","New Hampshire","33","Coos","007","Coos, NH",10177,149697000,928
"G3300090","1984","New Hampshire","33","Grafton","009","Grafton, NH",27916,417365000,2248
"G3300110","1984","New Hampshire","33","Hillsborough","011","Hillsborough, NH",143992,2611876000,8127
"G3300130","1984","New Hampshire","33","Merrimack","013","Merrimack, NH",36067,561106000,2845
"G3300150","1984","New Hampshire","33","Rockingham","015","Rockingham, NH",69037,1059226000,5703
"G3300170","1984","New Hampshire","33","Strafford","017","Strafford, NH",24486,367427000,1836
"G3300190","1984","New Hampshire","33","Sullivan","019","Sullivan, NH",9746,139722000,908
"G3309990","1984","New Hampshire","33","Remainder of New Hampshire","999","New Hampshire Statewide No Fixed Loc",172,3439000,21
"G3400010","1984","New Jersey","34","Atlantic","001","Atlantic, NJ",85813,1593719000,5111
"G3400030","1984","New Jersey","34","Bergen","003","Bergen, NJ",392168,7911334000,28548
"G3400050","1984","New Jersey","34","Burlington","005","Burlington, NJ",97547,1714826000,7219
"G3400070","1984","New Jersey","34","Camden","007","Camden, NJ",159014,2932907000,10885
"G3400090","1984","New Jersey","34","Cape May","009","Cape May, NJ",16980,279847000,3446
"G3400110","1984","New Jersey","34","Cumberland","011","Cumberland, NJ",44471,712165000,2918
"G3400130","1984","New Jersey","34","Essex","013","Essex, NJ",323831,6470553000,19598
"G3400150","1984","New Jersey","34","Gloucester","015","Gloucester, NJ",48679,847339000,3845
"G3400170","1984","New Jersey","34","Hudson","017","Hudson, NJ",187055,3543777000,12033
"G3400190","1984","New Jersey","34","Hunterdon","019","Hunterdon, NJ",26499,448375000,2406
"G3400210","1984","New Jersey","34","Mercer","021","Mercer, NJ",128041,2384568000,7371
"G3400230","1984","New Jersey","34","Middlesex","023","Middlesex, NJ",256707,5229790000,13873
"G3400250","1984","New Jersey","34","Monmouth","025","Monmouth, NJ",147539,2511179000,12820
"G3400270","1984","New Jersey","34","Morris","027","Morris, NJ",200433,4334749000,11714
"G3400290","1984","New Jersey","34","Ocean","029","Ocean, NJ",66435,988323000,7333
"G3400310","1984","New Jersey","34","Passaic","031","Passaic, NJ",171414,3166232000,11286
"G3400330","1984","New Jersey","34","Salem","033","Salem, NJ",16312,370061000,1111
"G3400350","1984","New Jersey","34","Somerset","035","Somerset, NJ",105661,2415232000,5640
"G3400370","1984","New Jersey","34","Sussex","037","Sussex, NJ",20986,280442000,2382
"G3400390","1984","New Jersey","34","Union","039","Union, NJ",238832,5063706000,14414
"G3400410","1984","New Jersey","34","Warren","041","Warren, NJ",26162,499994000,1998
"G3409990","1984","New Jersey","34","Remainder of New Jersey","999","New Jersey Statewide No Fixed Loc",1169,26812000,32
"G3500010","1984","New Mexico","35","Bernalillo","001","Bernalillo, NM",158437,2578002000,12003
"G3500030","1984","New Mexico","35","Catron","003","Catron, NM",91,990000,36
"G3500050","1984","New Mexico","35","Chaves","005","Chaves, NM",15273,199022000,1556
"G3500060","1984","New Mexico","35","Cibola","006","Cibola, NM",3676,58419000,362
"G3500070","1984","New Mexico","35","Colfax","007","Colfax, NM",3146,49839000,493
"G3500090","1984","New Mexico","35","Curry","009","Curry, NM",8571,95729000,1037
"G3500110","1984","New Mexico","35","De Baca","011","De Baca, NM",288,2328000,69
"G3500130","1984","New Mexico","35","Dona Ana","013","Dona Ana, NM",20341,244152000,2094
"G3500150","1984","New Mexico","35","Eddy","015","Eddy, NM",13776,217673000,1413
"G3500170","1984","New Mexico","35","Grant","017","Grant, NM",5729,85843000,543
"G3500190","1984","New Mexico","35","Guadalupe","019","Guadalupe, NM",768,5995000,112
"G3500210","1984","New Mexico","35","Harding","021","Harding, NM",82,1064000,24
"G3500230","1984","New Mexico","35","Hidalgo","023","Hidalgo, NM",1312,23556000,106
"G3500250","1984","New Mexico","35","Lea","025","Lea, NM",19361,315252000,1828
"G3500270","1984","New Mexico","35","Lincoln","027","Lincoln, NM",3205,39888000,574
"G3500280","1984","New Mexico","35","Los Alamos","028","Los Alamos, NM",4913,91160000,373
"G3500290","1984","New Mexico","35","Luna","029","Luna, NM",2139,23317000,324
"G3500310","1984","New Mexico","35","McKinley","031","McKinley, NM",9492,133074000,893
"G3500330","1984","New Mexico","35","Mora","033","Mora, NM",180,1930000,39
"G3500350","1984","New Mexico","35","Otero","035","Otero, NM",7837,90537000,910
"G3500370","1984","New Mexico","35","Quay","037","Quay, NM",2314,34962000,296
"G3500390","1984","New Mexico","35","Rio Arriba","039","Rio Arriba, NM",3018,35044000,451
"G3500410","1984","New Mexico","35","Roosevelt","041","Roosevelt, NM",2340,26009000,337
"G3500430","1984","New Mexico","35","Sandoval","043","Sandoval, NM",4458,67089000,556
"G3500450","1984","New Mexico","35","San Juan","045","San Juan, NM",21503,398010000,1926
"G3500470","1984","New Mexico","35","San Miguel","047","San Miguel, NM",2675,29689000,387
"G3500490","1984","New Mexico","35","Santa Fe","049","Santa Fe, NM",24053,323059000,2818
"G3500510","1984","New Mexico","35","Sierra","051","Sierra, NM",1095,11090000,206
"G3500530","1984","New Mexico","35","Socorro","053","Socorro, NM",1798,18759000,241
"G3500550","1984","New Mexico","35","Taos","055","Taos, NM",5859,71816000,679
"G3500570","1984","New Mexico","35","Torrance","057","Torrance, NM",601,6357000,146
"G3500590","1984","New Mexico","35","Union","059","Union, NM",719,7675000,151
"G3500610","1984","New Mexico","35","Valencia","061","Valencia, NM",3356,35945000,567
"G3509990","1984","New Mexico","35","Remainder of New Mexico","999","New Mexico Statewide No Fixed Loc",5714,160384000,139
"G3600010","1984","New York","36","Albany","001","Albany, NY",127153,2146420000,7689
"G3600030","1984","New York","36","Allegany","003","Allegany, NY",9730,139750000,843
"G3600050","1984","New York","36","Bronx","005","Bronx, NY",165066,2852859000,12801
"G3600070","1984","New York","36","Broome","007","Broome, NY",82692,1542615000,4376
"G3600090","1984","New York","36","Cattaraugus","009","Cattaraugus, NY",21919,309511000,1639
"G3600110","1984","New York","36","Cayuga","011","Cayuga, NY",17254,268146000,1419
"G3600130","1984","New York","36","Chautauqua","013","Chautauqua, NY",40605,644881000,3117
"G3600150","1984","New York","36","Chemung","015","Chemung, NY",28273,446250000,1898
"G3600170","1984","New York","36","Chenango","017","Chenango, NY",12205,194293000,950
"G3600190","1984","New York","36","Clinton","019","Clinton, NY",17087,267406000,1553
"G3600210","1984","New York","36","Columbia","021","Columbia, NY",11735,154219000,1255
"G3600230","1984","New York","36","Cortland","023","Cortland, NY",14164,177569000,911
"G3600250","1984","New York","36","Delaware","025","Delaware, NY",11038,165401000,1062
"G3600270","1984","New York","36","Dutchess","027","Dutchess, NY",84531,1830323000,5084
"G3600290","1984","New York","36","Erie","029","Erie, NY",325346,5484127000,20946
"G3600310","1984","New York","36","Essex","031","Essex, NY",10310,207409000,1060
"G3600330","1984","New York","36","Franklin","033","Franklin, NY",7459,91882000,899
"G3600350","1984","New York","36","Fulton","035","Fulton, NY",13945,215437000,1074
"G3600370","1984","New York","36","Genesee","037","Genesee, NY",13522,201212000,1184
"G3600390","1984","New York","36","Greene","039","Greene, NY",8061,97448000,1004
"G3600410","1984","New York","36","Hamilton","041","Hamilton, NY",581,6981000,195
"G3600430","1984","New York","36","Herkimer","043","Herkimer, NY",14436,228468000,1082
"G3600450","1984","New York","36","Jefferson","045","Jefferson, NY",19926,322376000,1933
"G3600470","1984","New York","36","Kings","047","Kings, NY",365510,5673195000,31605
"G3600490","1984","New York","36","Lewis","049","Lewis, NY",4041,62371000,445
"G3600510","1984","New York","36","Livingston","051","Livingston, NY",10985,157444000,972
"G3600530","1984","New York","36","Madison","053","Madison, NY",10958,146336000,1157
"G3600550","1984","New York","36","Monroe","055","Monroe, NY",316855,6629667000,14682
"G3600570","1984","New York","36","Montgomery","057","Montgomery, NY",14542,182863000,1059
"G3600590","1984","New York","36","Nassau","059","Nassau, NY",508621,9495269000,43495
"G3600610","1984","New York","36","New York","061","New York, NY",1952730,51186843000,101342
"G3600630","1984","New York","36","Niagara","063","Niagara, NY",61182,1115612000,4093
"G3600650","1984","New York","36","Oneida","065","Oneida, NY",74264,1133455000,5054
"G3600670","1984","New York","36","Onondaga","067","Onondaga, NY",194775,3661021000,10779
"G3600690","1984","New York","36","Ontario","069","Ontario, NY",23726,340544000,1987
"G3600710","1984","New York","36","Orange","071","Orange, NY",64516,964335000,5761
"G3600730","1984","New York","36","Orleans","073","Orleans, NY",6039,85423000,588
"G3600750","1984","New York","36","Oswego","075","Oswego, NY",20879,386662000,1616
"G3600770","1984","New York","36","Otsego","077","Otsego, NY",12902,167456000,1200
"G3600790","1984","New York","36","Putnam","079","Putnam, NY",11315,168152000,1629
"G3600810","1984","New York","36","Queens","081","Queens, NY",414144,7914658000,31247
"G3600830","1984","New York","36","Rensselaer","083","Rensselaer, NY",35222,489282000,2439
"G3600850","1984","New York","36","Richmond","085","Richmond, NY",55787,864450000,5540
"G3600870","1984","New York","36","Rockland","087","Rockland, NY",71626,1253920000,6351
"G3600890","1984","New York","36","St Lawrence","089","St. Lawrence, NY",24084,423425000,1907
"G3600910","1984","New York","36","Saratoga","091","Saratoga, NY",26012,399181000,2652
"G3600930","1984","New York","36","Schenectady","093","Schenectady, NY",53254,1047837000,3068
"G3600950","1984","New York","36","Schoharie","095","Schoharie, NY",4048,45652000,502
